game_id,season,week,gameday,team_id,opponent_team,is_home,points_for,points_against,win,games_played_before,cum_wins_before,cum_losses_before,cum_points_for_before,cum_points_against_before,pregame_win_pct,pregame_points_for_pg,pregame_points_against_pg,pregame_point_diff_pg,days_rest
2016_W13_CAR_at_SEA,2016,13,2016-12-04,CAR,SEA,0,7,40,0,107,53.0,54.0,2440.0,2404.0,0.4953271028037383,22.80373831775701,22.46728971962617,0.3364485981308398,7.0
2016_W14_SD_at_CAR,2016,14,2016-12-11,CAR,SD,1,28,16,1,108,53.0,55.0,2447.0,2444.0,0.49074074074074076,22.65740740740741,22.62962962962963,0.027777777777778567,7.0
2016_W15_CAR_at_WAS,2016,15,2016-12-19,CAR,WAS,0,26,15,1,109,54.0,55.0,2475.0,2460.0,0.4954128440366973,22.706422018348626,22.568807339449542,0.13761467889908374,8.0
2016_W16_ATL_at_CAR,2016,16,2016-12-24,CAR,ATL,1,16,33,0,110,55.0,55.0,2501.0,2475.0,0.5,22.736363636363638,22.5,0.2363636363636381,5.0
2016_W17_CAR_at_TB,2016,17,2017-01-01,CAR,TB,0,16,17,0,111,55.0,56.0,2517.0,2508.0,0.4954954954954955,22.675675675675677,22.594594594594593,0.08108108108108425,8.0
2017_W01_CAR_at_SF,2017,1,2017-09-10,CAR,SF,0,23,3,1,112,55.0,57.0,2533.0,2525.0,0.49107142857142855,22.616071428571427,22.544642857142858,0.0714285714285694,252.0
2017_W02_BUF_at_CAR,2017,2,2017-09-17,CAR,BUF,1,9,3,1,113,56.0,57.0,2556.0,2528.0,0.49557522123893805,22.61946902654867,22.371681415929203,0.24778761061946852,7.0
2017_W03_NO_at_CAR,2017,3,2017-09-24,CAR,NO,1,13,34,0,114,57.0,57.0,2565.0,2531.0,0.5,22.5,22.20175438596491,0.2982456140350891,7.0
2017_W04_CAR_at_NE,2017,4,2017-10-01,CAR,NE,0,33,30,1,115,57.0,58.0,2578.0,2565.0,0.4956521739130435,22.417391304347827,22.304347826086957,0.11304347826087024,7.0
2017_W05_CAR_at_DET,2017,5,2017-10-08,CAR,DET,0,27,24,1,116,58.0,58.0,2611.0,2595.0,0.5,22.50862068965517,22.370689655172413,0.137931034482758,7.0
2017_W06_PHI_at_CAR,2017,6,2017-10-12,CAR,PHI,1,23,28,0,117,59.0,58.0,2638.0,2619.0,0.5042735042735043,22.54700854700855,22.384615384615383,0.16239316239316537,4.0
2017_W07_CAR_at_CHI,2017,7,2017-10-22,CAR,CHI,0,3,17,0,118,59.0,59.0,2661.0,2647.0,0.5,22.550847457627118,22.43220338983051,0.11864406779660897,10.0
2017_W08_CAR_at_TB,2017,8,2017-10-29,CAR,TB,0,17,3,1,119,59.0,60.0,2664.0,2664.0,0.4957983193277311,22.386554621848738,22.386554621848738,0.0,7.0
2017_W09_ATL_at_CAR,2017,9,2017-11-05,CAR,ATL,1,20,17,1,120,60.0,60.0,2681.0,2667.0,0.5,22.341666666666665,22.225,0.11666666666666359,7.0
2017_W10_MIA_at_CAR,2017,10,2017-11-13,CAR,MIA,1,45,21,1,121,61.0,60.0,2701.0,2684.0,0.5041322314049587,22.322314049586776,22.181818181818183,0.14049586776859257,8.0
2017_W12_CAR_at_NYJ,2017,12,2017-11-26,CAR,NYJ,0,35,27,1,122,62.0,60.0,2746.0,2705.0,0.5081967213114754,22.508196721311474,22.172131147540984,0.3360655737704903,13.0
2017_W13_CAR_at_NO,2017,13,2017-12-03,CAR,NO,0,21,31,0,123,63.0,60.0,2781.0,2732.0,0.5121951219512195,22.609756097560975,22.211382113821138,0.39837398373983746,7.0
2017_W14_MIN_at_CAR,2017,14,2017-12-10,CAR,MIN,1,31,24,1,124,63.0,61.0,2802.0,2763.0,0.5080645161290323,22.596774193548388,22.282258064516128,0.3145161290322598,7.0
2017_W15_GB_at_CAR,2017,15,2017-12-17,CAR,GB,1,31,24,1,125,64.0,61.0,2833.0,2787.0,0.512,22.664,22.296,0.3680000000000021,7.0
2017_W16_TB_at_CAR,2017,16,2017-12-24,CAR,TB,1,22,19,1,126,65.0,61.0,2864.0,2811.0,0.5158730158730159,22.73015873015873,22.30952380952381,0.4206349206349209,7.0
2017_W17_CAR_at_ATL,2017,17,2017-12-31,CAR,ATL,0,10,22,0,127,66.0,61.0,2886.0,2830.0,0.5196850393700787,22.724409448818896,22.283464566929133,0.440944881889763,7.0
2018_W01_DAL_at_CAR,2018,1,2018-09-09,CAR,DAL,1,16,8,1,128,66.0,62.0,2896.0,2852.0,0.515625,22.625,22.28125,0.34375,252.0
2018_W02_CAR_at_ATL,2018,2,2018-09-16,CAR,ATL,0,24,31,0,129,67.0,62.0,2912.0,2860.0,0.5193798449612403,22.573643410852714,22.170542635658915,0.40310077519379917,7.0
2018_W03_CIN_at_CAR,2018,3,2018-09-23,CAR,CIN,1,31,21,1,130,67.0,63.0,2936.0,2891.0,0.5153846153846153,22.584615384615386,22.23846153846154,0.3461538461538467,7.0
2018_W05_NYG_at_CAR,2018,5,2018-10-07,CAR,NYG,1,33,31,1,131,68.0,63.0,2967.0,2912.0,0.5190839694656488,22.64885496183206,22.229007633587788,0.4198473282442734,14.0
2018_W06_CAR_at_WAS,2018,6,2018-10-14,CAR,WAS,0,17,23,0,132,69.0,63.0,3000.0,2943.0,0.5227272727272727,22.727272727272727,22.295454545454547,0.4318181818181799,7.0
2018_W07_CAR_at_PHI,2018,7,2018-10-21,CAR,PHI,0,21,17,1,133,69.0,64.0,3017.0,2966.0,0.518796992481203,22.68421052631579,22.30075187969925,0.3834586466165426,7.0
2018_W08_BAL_at_CAR,2018,8,2018-10-28,CAR,BAL,1,36,21,1,134,70.0,64.0,3038.0,2983.0,0.5223880597014925,22.671641791044777,22.261194029850746,0.4104477611940318,7.0
2018_W09_TB_at_CAR,2018,9,2018-11-04,CAR,TB,1,42,28,1,135,71.0,64.0,3074.0,3004.0,0.5259259259259259,22.77037037037037,22.251851851851853,0.5185185185185155,7.0
2018_W10_CAR_at_PIT,2018,10,2018-11-08,CAR,PIT,0,21,52,0,136,72.0,64.0,3116.0,3032.0,0.5294117647058824,22.91176470588235,22.294117647058822,0.617647058823529,4.0
2018_W11_CAR_at_DET,2018,11,2018-11-18,CAR,DET,0,19,20,0,137,72.0,65.0,3137.0,3084.0,0.5255474452554745,22.8978102189781,22.51094890510949,0.3868613138686108,10.0
2018_W12_SEA_at_CAR,2018,12,2018-11-25,CAR,SEA,1,27,30,0,138,72.0,66.0,3156.0,3104.0,0.5217391304347826,22.869565217391305,22.492753623188406,0.37681159420289845,7.0
2018_W13_CAR_at_TB,2018,13,2018-12-02,CAR,TB,0,17,24,0,139,72.0,67.0,3183.0,3134.0,0.5179856115107914,22.899280575539567,22.546762589928058,0.3525179856115095,7.0
2018_W14_CAR_at_CLE,2018,14,2018-12-09,CAR,CLE,0,20,26,0,140,72.0,68.0,3200.0,3158.0,0.5142857142857142,22.857142857142858,22.557142857142857,0.3000000000000007,7.0
2018_W15_NO_at_CAR,2018,15,2018-12-17,CAR,NO,1,9,12,0,141,72.0,69.0,3220.0,3184.0,0.5106382978723404,22.836879432624112,22.581560283687942,0.25531914893617014,8.0
2018_W16_ATL_at_CAR,2018,16,2018-12-23,CAR,ATL,1,10,24,0,142,72.0,70.0,3229.0,3196.0,0.5070422535211268,22.739436619718308,22.507042253521128,0.23239436619718035,6.0
2018_W17_CAR_at_NO,2018,17,2018-12-30,CAR,NO,0,33,14,1,143,72.0,71.0,3239.0,3220.0,0.5034965034965035,22.65034965034965,22.517482517482517,0.13286713286713336,7.0
2019_W01_LA_at_CAR,2019,1,2019-09-08,CAR,LA,1,27,30,0,144,73.0,71.0,3272.0,3234.0,0.5069444444444444,22.72222222222222,22.458333333333332,0.2638888888888893,252.0
2019_W02_TB_at_CAR,2019,2,2019-09-12,CAR,TB,1,14,20,0,145,73.0,72.0,3299.0,3264.0,0.503448275862069,22.751724137931035,22.510344827586206,0.24137931034482918,4.0
2019_W03_CAR_at_ARI,2019,3,2019-09-22,CAR,ARI,0,38,20,1,146,73.0,73.0,3313.0,3284.0,0.5,22.69178082191781,22.493150684931507,0.19863013698630283,10.0
2019_W04_CAR_at_HOU,2019,4,2019-09-29,CAR,HOU,0,16,10,1,147,74.0,73.0,3351.0,3304.0,0.5034013605442177,22.79591836734694,22.476190476190474,0.3197278911564645,7.0
2019_W05_JAX_at_CAR,2019,5,2019-10-06,CAR,JAX,1,34,27,1,148,75.0,73.0,3367.0,3314.0,0.5067567567567568,22.75,22.39189189189189,0.3581081081081088,7.0
2019_W06_CAR_at_TB,2019,6,2019-10-13,CAR,TB,0,37,26,1,149,76.0,73.0,3401.0,3341.0,0.5100671140939598,22.825503355704697,22.42281879194631,0.40268456375838824,7.0
2019_W08_CAR_at_SF,2019,8,2019-10-27,CAR,SF,0,13,51,0,150,77.0,73.0,3438.0,3367.0,0.5133333333333333,22.92,22.446666666666665,0.47333333333333627,14.0
2019_W09_TEN_at_CAR,2019,9,2019-11-03,CAR,TEN,1,30,20,1,151,77.0,74.0,3451.0,3418.0,0.5099337748344371,22.85430463576159,22.635761589403973,0.2185430463576168,7.0
2019_W10_CAR_at_GB,2019,10,2019-11-10,CAR,GB,0,16,24,0,152,78.0,74.0,3481.0,3438.0,0.5131578947368421,22.901315789473685,22.61842105263158,0.2828947368421062,7.0
2019_W11_ATL_at_CAR,2019,11,2019-11-17,CAR,ATL,1,3,29,0,153,78.0,75.0,3497.0,3462.0,0.5098039215686274,22.856209150326798,22.627450980392158,0.2287581699346397,7.0
2019_W12_CAR_at_NO,2019,12,2019-11-24,CAR,NO,0,31,34,0,154,78.0,76.0,3500.0,3491.0,0.5064935064935064,22.727272727272727,22.66883116883117,0.05844155844155807,7.0
2019_W13_WAS_at_CAR,2019,13,2019-12-01,CAR,WAS,1,21,29,0,155,78.0,77.0,3531.0,3525.0,0.5032258064516129,22.780645161290323,22.741935483870968,0.03870967741935516,7.0
2019_W14_CAR_at_ATL,2019,14,2019-12-08,CAR,ATL,0,20,40,0,156,78.0,78.0,3552.0,3554.0,0.5,22.76923076923077,22.78205128205128,-0.012820512820510999,7.0
2019_W15_SEA_at_CAR,2019,15,2019-12-15,CAR,SEA,1,24,30,0,157,78.0,79.0,3572.0,3594.0,0.4968152866242038,22.751592356687897,22.89171974522293,-0.14012738853503137,7.0
2019_W16_CAR_at_IND,2019,16,2019-12-22,CAR,IND,0,6,38,0,158,78.0,80.0,3596.0,3624.0,0.4936708860759494,22.759493670886076,22.936708860759495,-0.17721518987341867,7.0
2019_W17_NO_at_CAR,2019,17,2019-12-29,CAR,NO,1,10,42,0,159,78.0,81.0,3602.0,3662.0,0.49056603773584906,22.654088050314467,23.031446540880502,-0.377358490566035,7.0
2020_W01_LV_at_CAR,2020,1,2020-09-13,CAR,LV,1,30,34,0,160,78.0,82.0,3612.0,3704.0,0.4875,22.575,23.15,-0.5749999999999993,259.0
2020_W02_CAR_at_TB,2020,2,2020-09-20,CAR,TB,0,17,31,0,161,78.0,83.0,3642.0,3738.0,0.484472049689441,22.62111801242236,23.217391304347824,-0.5962732919254634,7.0
2020_W03_CAR_at_LAC,2020,3,2020-09-27,CAR,LAC,0,21,16,1,162,78.0,84.0,3659.0,3769.0,0.48148148148148145,22.58641975308642,23.265432098765434,-0.6790123456790127,7.0
2020_W04_ARI_at_CAR,2020,4,2020-10-04,CAR,ARI,1,31,21,1,163,79.0,84.0,3680.0,3785.0,0.48466257668711654,22.57668711656442,23.220858895705522,-0.6441717791411037,7.0
2020_W05_CAR_at_ATL,2020,5,2020-10-11,CAR,ATL,0,23,16,1,164,80.0,84.0,3711.0,3806.0,0.4878048780487805,22.628048780487806,23.20731707317073,-0.5792682926829258,7.0
2020_W06_CHI_at_CAR,2020,6,2020-10-18,CAR,CHI,1,16,23,0,165,81.0,84.0,3734.0,3822.0,0.4909090909090909,22.63030303030303,23.163636363636364,-0.533333333333335,7.0
2020_W07_CAR_at_NO,2020,7,2020-10-25,CAR,NO,0,24,27,0,166,81.0,85.0,3750.0,3845.0,0.4879518072289157,22.59036144578313,23.162650602409638,-0.5722891566265069,7.0
2020_W08_ATL_at_CAR,2020,8,2020-10-29,CAR,ATL,1,17,25,0,167,81.0,86.0,3774.0,3872.0,0.48502994011976047,22.59880239520958,23.18562874251497,-0.5868263473053901,4.0
2020_W09_CAR_at_KC,2020,9,2020-11-08,CAR,KC,0,31,33,0,168,81.0,87.0,3791.0,3897.0,0.48214285714285715,22.56547619047619,23.196428571428573,-0.6309523809523832,10.0
2020_W10_TB_at_CAR,2020,10,2020-11-15,CAR,TB,1,23,46,0,169,81.0,88.0,3822.0,3930.0,0.47928994082840237,22.615384615384617,23.254437869822485,-0.6390532544378686,7.0
2020_W11_DET_at_CAR,2020,11,2020-11-22,CAR,DET,1,20,0,1,170,81.0,89.0,3845.0,3976.0,0.4764705882352941,22.61764705882353,23.388235294117646,-0.7705882352941167,7.0
2020_W12_CAR_at_MIN,2020,12,2020-11-29,CAR,MIN,0,27,28,0,171,82.0,89.0,3865.0,3976.0,0.47953216374269003,22.60233918128655,23.251461988304094,-0.6491228070175445,7.0
2020_W14_DEN_at_CAR,2020,14,2020-12-13,CAR,DEN,1,27,32,0,172,82.0,90.0,3892.0,4004.0,0.47674418604651164,22.627906976744185,23.27906976744186,-0.6511627906976756,14.0
2020_W15_CAR_at_GB,2020,15,2020-12-19,CAR,GB,0,16,24,0,173,82.0,91.0,3919.0,4036.0,0.47398843930635837,22.653179190751445,23.329479768786126,-0.6763005780346809,6.0
2020_W16_CAR_at_WAS,2020,16,2020-12-27,CAR,WAS,0,20,13,1,174,82.0,92.0,3935.0,4060.0,0.47126436781609193,22.614942528735632,23.333333333333332,-0.7183908045976999,8.0
2020_W17_NO_at_CAR,2020,17,2021-01-03,CAR,NO,1,7,33,0,175,83.0,92.0,3955.0,4073.0,0.4742857142857143,22.6,23.274285714285714,-0.6742857142857126,7.0
2021_W01_NYJ_at_CAR,2021,1,2021-09-12,CAR,NYJ,1,19,14,1,176,83.0,93.0,3962.0,4106.0,0.4715909090909091,22.511363636363637,23.329545454545453,-0.8181818181818166,252.0
2021_W02_NO_at_CAR,2021,2,2021-09-19,CAR,NO,1,26,7,1,177,84.0,93.0,3981.0,4120.0,0.4745762711864407,22.491525423728813,23.27683615819209,-0.7853107344632768,7.0
2021_W03_CAR_at_HOU,2021,3,2021-09-23,CAR,HOU,0,24,9,1,178,85.0,93.0,4007.0,4127.0,0.47752808988764045,22.51123595505618,23.185393258426966,-0.6741573033707873,4.0
2021_W04_CAR_at_DAL,2021,4,2021-10-03,CAR,DAL,0,28,36,0,179,86.0,93.0,4031.0,4136.0,0.48044692737430167,22.519553072625698,23.106145251396647,-0.5865921787709496,10.0
2021_W05_PHI_at_CAR,2021,5,2021-10-10,CAR,PHI,1,18,21,0,180,86.0,94.0,4059.0,4172.0,0.4777777777777778,22.55,23.177777777777777,-0.6277777777777764,7.0
2021_W06_MIN_at_CAR,2021,6,2021-10-17,CAR,MIN,1,28,34,0,181,86.0,95.0,4077.0,4193.0,0.47513812154696133,22.524861878453038,23.165745856353592,-0.640883977900554,7.0
2021_W07_CAR_at_NYG,2021,7,2021-10-24,CAR,NYG,0,3,25,0,182,86.0,96.0,4105.0,4227.0,0.4725274725274725,22.554945054945055,23.225274725274726,-0.6703296703296715,7.0
2021_W08_CAR_at_ATL,2021,8,2021-10-31,CAR,ATL,0,19,13,1,183,86.0,97.0,4108.0,4252.0,0.46994535519125685,22.44808743169399,23.23497267759563,-0.7868852459016402,7.0
2021_W09_NE_at_CAR,2021,9,2021-11-07,CAR,NE,1,6,24,0,184,87.0,97.0,4127.0,4265.0,0.47282608695652173,22.429347826086957,23.179347826086957,-0.75,7.0
2021_W10_CAR_at_ARI,2021,10,2021-11-14,CAR,ARI,0,34,10,1,185,87.0,98.0,4133.0,4289.0,0.4702702702702703,22.34054054054054,23.183783783783785,-0.8432432432432435,7.0
2021_W11_WAS_at_CAR,2021,11,2021-11-21,CAR,WAS,1,21,27,0,186,88.0,98.0,4167.0,4299.0,0.4731182795698925,22.403225806451612,23.112903225806452,-0.7096774193548399,7.0
2021_W12_CAR_at_MIA,2021,12,2021-11-28,CAR,MIA,0,10,33,0,187,88.0,99.0,4188.0,4326.0,0.47058823529411764,22.39572192513369,23.13368983957219,-0.737967914438503,7.0
2021_W14_ATL_at_CAR,2021,14,2021-12-12,CAR,ATL,1,21,29,0,188,88.0,100.0,4198.0,4359.0,0.46808510638297873,22.329787234042552,23.18617021276596,-0.8563829787234063,14.0
2021_W15_CAR_at_BUF,2021,15,2021-12-19,CAR,BUF,0,14,31,0,189,88.0,101.0,4219.0,4388.0,0.4656084656084656,22.322751322751323,23.21693121693122,-0.8941798941798957,7.0
2021_W16_TB_at_CAR,2021,16,2021-12-26,CAR,TB,1,6,32,0,190,88.0,102.0,4233.0,4419.0,0.4631578947368421,22.278947368421054,23.257894736842104,-0.9789473684210499,7.0
2021_W17_CAR_at_NO,2021,17,2022-01-02,CAR,NO,0,10,18,0,191,88.0,103.0,4239.0,4451.0,0.4607329842931937,22.19371727748691,23.30366492146597,-1.1099476439790585,7.0
2021_W18_CAR_at_TB,2021,18,2022-01-09,CAR,TB,0,17,41,0,192,88.0,104.0,4249.0,4469.0,0.4583333333333333,22.130208333333332,23.276041666666668,-1.1458333333333357,7.0
2022_W01_CLE_at_CAR,2022,1,2022-09-11,CAR,CLE,1,24,26,0,193,88.0,105.0,4266.0,4510.0,0.45595854922279794,22.10362694300518,23.367875647668395,-1.2642487046632134,245.0
2022_W02_CAR_at_NYG,2022,2,2022-09-18,CAR,NYG,0,16,19,0,194,88.0,106.0,4290.0,4536.0,0.4536082474226804,22.11340206185567,23.38144329896907,-1.268041237113401,7.0
2022_W03_NO_at_CAR,2022,3,2022-09-25,CAR,NO,1,22,14,1,195,88.0,107.0,4306.0,4555.0,0.4512820512820513,22.08205128205128,23.358974358974358,-1.276923076923076,7.0
2022_W04_ARI_at_CAR,2022,4,2022-10-02,CAR,ARI,1,16,26,0,196,89.0,107.0,4328.0,4569.0,0.45408163265306123,22.081632653061224,23.31122448979592,-1.229591836734695,7.0
2022_W05_SF_at_CAR,2022,5,2022-10-09,CAR,SF,1,15,37,0,197,89.0,108.0,4344.0,4595.0,0.4517766497461929,22.050761421319798,23.3248730964467,-1.2741116751269033,7.0
2022_W06_CAR_at_LA,2022,6,2022-10-16,CAR,LA,0,10,24,0,198,89.0,109.0,4359.0,4632.0,0.4494949494949495,22.015151515151516,23.393939393939394,-1.378787878787879,7.0
2022_W07_TB_at_CAR,2022,7,2022-10-23,CAR,TB,1,21,3,1,199,89.0,110.0,4369.0,4656.0,0.4472361809045226,21.954773869346734,23.396984924623116,-1.4422110552763812,7.0
2022_W08_CAR_at_ATL,2022,8,2022-10-30,CAR,ATL,0,34,37,0,200,90.0,110.0,4390.0,4659.0,0.45,21.95,23.295,-1.3450000000000024,7.0
2022_W09_CAR_at_CIN,2022,9,2022-11-06,CAR,CIN,0,21,42,0,201,90.0,111.0,4424.0,4696.0,0.44776119402985076,22.00995024875622,23.36318407960199,-1.3532338308457703,7.0
2022_W10_ATL_at_CAR,2022,10,2022-11-10,CAR,ATL,1,25,15,1,202,90.0,112.0,4445.0,4738.0,0.44554455445544555,22.004950495049506,23.455445544554454,-1.4504950495049478,4.0
2022_W11_CAR_at_BAL,2022,11,2022-11-20,CAR,BAL,0,3,13,0,203,91.0,112.0,4470.0,4753.0,0.4482758620689655,22.019704433497537,23.413793103448278,-1.3940886699507402,10.0
2022_W12_DEN_at_CAR,2022,12,2022-11-27,CAR,DEN,1,23,10,1,204,91.0,113.0,4473.0,4766.0,0.44607843137254904,21.926470588235293,23.362745098039216,-1.4362745098039227,7.0
2022_W14_CAR_at_SEA,2022,14,2022-12-11,CAR,SEA,0,30,24,1,205,92.0,113.0,4496.0,4776.0,0.44878048780487806,21.931707317073172,23.297560975609755,-1.365853658536583,14.0
2022_W15_PIT_at_CAR,2022,15,2022-12-18,CAR,PIT,1,16,24,0,206,93.0,113.0,4526.0,4800.0,0.45145631067961167,21.97087378640777,23.300970873786408,-1.3300970873786397,7.0
2022_W16_DET_at_CAR,2022,16,2022-12-24,CAR,DET,1,37,23,1,207,93.0,114.0,4542.0,4824.0,0.4492753623188406,21.942028985507246,23.304347826086957,-1.3623188405797109,6.0
2022_W17_CAR_at_TB,2022,17,2023-01-01,CAR,TB,0,24,30,0,208,94.0,114.0,4579.0,4847.0,0.4519230769230769,22.014423076923077,23.302884615384617,-1.28846153846154,8.0
2022_W18_CAR_at_NO,2022,18,2023-01-08,CAR,NO,0,10,7,1,209,94.0,115.0,4603.0,4877.0,0.44976076555023925,22.023923444976077,23.33492822966507,-1.3110047846889934,7.0
2023_W01_CAR_at_ATL,2023,1,2023-09-10,CAR,ATL,0,10,24,0,210,95.0,115.0,4613.0,4884.0,0.4523809523809524,21.966666666666665,23.257142857142856,-1.2904761904761912,245.0
2023_W02_NO_at_CAR,2023,2,2023-09-18,CAR,NO,1,17,20,0,211,95.0,116.0,4623.0,4908.0,0.45023696682464454,21.90995260663507,23.260663507109005,-1.3507109004739348,8.0
2023_W03_CAR_at_SEA,2023,3,2023-09-24,CAR,SEA,0,27,37,0,212,95.0,117.0,4640.0,4928.0,0.4481132075471698,21.88679245283019,23.245283018867923,-1.3584905660377338,6.0
2023_W04_MIN_at_CAR,2023,4,2023-10-01,CAR,MIN,1,13,21,0,213,95.0,118.0,4667.0,4965.0,0.4460093896713615,21.910798122065728,23.309859154929576,-1.3990610328638482,7.0
2023_W05_CAR_at_DET,2023,5,2023-10-08,CAR,DET,0,24,42,0,214,95.0,119.0,4680.0,4986.0,0.4439252336448598,21.869158878504674,23.299065420560748,-1.4299065420560737,7.0
2023_W06_CAR_at_MIA,2023,6,2023-10-15,CAR,MIA,0,21,42,0,215,95.0,120.0,4704.0,5028.0,0.4418604651162791,21.87906976744186,23.386046511627907,-1.5069767441860478,7.0
2023_W08_HOU_at_CAR,2023,8,2023-10-29,CAR,HOU,1,15,13,1,216,95.0,121.0,4725.0,5070.0,0.4398148148148148,21.875,23.47222222222222,-1.5972222222222214,14.0
2023_W09_IND_at_CAR,2023,9,2023-11-05,CAR,IND,1,13,27,0,217,96.0,121.0,4740.0,5083.0,0.4423963133640553,21.84331797235023,23.42396313364055,-1.5806451612903203,7.0
2023_W10_CAR_at_CHI,2023,10,2023-11-09,CAR,CHI,0,13,16,0,218,96.0,122.0,4753.0,5110.0,0.44036697247706424,21.80275229357798,23.440366972477065,-1.6376146788990837,4.0
2023_W11_DAL_at_CAR,2023,11,2023-11-19,CAR,DAL,1,10,33,0,219,96.0,123.0,4766.0,5126.0,0.4383561643835616,21.76255707762557,23.40639269406393,-1.6438356164383592,10.0
2023_W12_CAR_at_TEN,2023,12,2023-11-26,CAR,TEN,0,10,17,0,220,96.0,124.0,4776.0,5159.0,0.43636363636363634,21.70909090909091,23.45,-1.7409090909090885,7.0
2023_W13_CAR_at_TB,2023,13,2023-12-03,CAR,TB,0,18,21,0,221,96.0,125.0,4786.0,5176.0,0.4343891402714932,21.65610859728507,23.420814479638008,-1.7647058823529385,7.0
2023_W14_CAR_at_NO,2023,14,2023-12-10,CAR,NO,0,6,28,0,222,96.0,126.0,4804.0,5197.0,0.43243243243243246,21.63963963963964,23.40990990990991,-1.7702702702702702,7.0
2023_W15_ATL_at_CAR,2023,15,2023-12-17,CAR,ATL,1,9,7,1,223,96.0,127.0,4810.0,5225.0,0.4304932735426009,21.569506726457398,23.430493273542602,-1.8609865470852043,7.0
2023_W16_GB_at_CAR,2023,16,2023-12-24,CAR,GB,1,30,33,0,224,97.0,127.0,4819.0,5232.0,0.4330357142857143,21.513392857142858,23.357142857142858,-1.84375,7.0
2023_W17_CAR_at_JAX,2023,17,2023-12-31,CAR,JAX,0,0,26,0,225,97.0,128.0,4849.0,5265.0,0.4311111111111111,21.551111111111112,23.4,-1.8488888888888866,7.0
2023_W18_TB_at_CAR,2023,18,2024-01-07,CAR,TB,1,0,9,0,226,97.0,129.0,4849.0,5291.0,0.42920353982300885,21.45575221238938,23.411504424778762,-1.9557522123893811,7.0
2024_W01_CAR_at_NO,2024,1,2024-09-08,CAR,NO,0,10,47,0,227,97.0,130.0,4849.0,5300.0,0.42731277533039647,21.36123348017621,23.348017621145374,-1.9867841409691636,245.0
2024_W02_LAC_at_CAR,2024,2,2024-09-15,CAR,LAC,1,3,26,0,228,97.0,131.0,4859.0,5347.0,0.42543859649122806,21.31140350877193,23.45175438596491,-2.1403508771929793,7.0
2024_W03_CAR_at_LV,2024,3,2024-09-22,CAR,LV,0,36,22,1,229,97.0,132.0,4862.0,5373.0,0.42358078602620086,21.231441048034934,23.46288209606987,-2.2314410480349345,7.0
2024_W04_CIN_at_CAR,2024,4,2024-09-29,CAR,CIN,1,24,34,0,230,98.0,132.0,4898.0,5395.0,0.4260869565217391,21.295652173913044,23.456521739130434,-2.1608695652173893,7.0
2024_W05_CAR_at_CHI,2024,5,2024-10-06,CAR,CHI,0,10,36,0,231,98.0,133.0,4922.0,5429.0,0.42424242424242425,21.307359307359306,23.5021645021645,-2.1948051948051948,7.0
2024_W06_ATL_at_CAR,2024,6,2024-10-13,CAR,ATL,1,20,38,0,232,98.0,134.0,4932.0,5465.0,0.4224137931034483,21.25862068965517,23.55603448275862,-2.2974137931034484,7.0
2024_W07_CAR_at_WAS,2024,7,2024-10-20,CAR,WAS,0,7,40,0,233,98.0,135.0,4952.0,5503.0,0.4206008583690987,21.253218884120173,23.61802575107296,-2.3648068669527866,7.0
2024_W08_CAR_at_DEN,2024,8,2024-10-27,CAR,DEN,0,14,28,0,234,98.0,136.0,4959.0,5543.0,0.4188034188034188,21.192307692307693,23.688034188034187,-2.495726495726494,7.0
2024_W09_NO_at_CAR,2024,9,2024-11-03,CAR,NO,1,23,22,1,235,98.0,137.0,4973.0,5571.0,0.41702127659574467,21.161702127659574,23.706382978723404,-2.5446808510638306,7.0
2024_W10_NYG_at_CAR,2024,10,2024-11-10,CAR,NYG,1,20,17,1,236,99.0,137.0,4996.0,5593.0,0.4194915254237288,21.16949152542373,23.699152542372882,-2.5296610169491522,7.0
2024_W12_KC_at_CAR,2024,12,2024-11-24,CAR,KC,1,27,30,0,237,100.0,137.0,5016.0,5610.0,0.4219409282700422,21.164556962025316,23.670886075949365,-2.50632911392405,14.0
2024_W13_TB_at_CAR,2024,13,2024-12-01,CAR,TB,1,23,26,0,238,100.0,138.0,5043.0,5640.0,0.42016806722689076,21.189075630252102,23.69747899159664,-2.508403361344538,7.0
2024_W14_CAR_at_PHI,2024,14,2024-12-08,CAR,PHI,0,16,22,0,239,100.0,139.0,5066.0,5666.0,0.41841004184100417,21.196652719665273,23.707112970711297,-2.510460251046023,7.0
2024_W15_DAL_at_CAR,2024,15,2024-12-15,CAR,DAL,1,14,30,0,240,100.0,140.0,5082.0,5688.0,0.4166666666666667,21.175,23.7,-2.5249999999999986,7.0
2024_W16_ARI_at_CAR,2024,16,2024-12-22,CAR,ARI,1,36,30,1,241,100.0,141.0,5096.0,5718.0,0.4149377593360996,21.145228215767634,23.726141078838175,-2.580912863070541,7.0
2024_W17_CAR_at_TB,2024,17,2024-12-29,CAR,TB,0,14,48,0,242,101.0,141.0,5132.0,5748.0,0.41735537190082644,21.206611570247933,23.75206611570248,-2.5454545454545467,7.0
2024_W18_CAR_at_ATL,2024,18,2025-01-05,CAR,ATL,0,44,38,1,243,101.0,142.0,5146.0,5796.0,0.4156378600823045,21.17695473251029,23.85185185185185,-2.674897119341562,7.0
2010_W01_DET_at_CHI,2010,1,2010-09-12,CHI,DET,1,19,14,1,0,102.0,-102.0,5190.0,5834.0,0.5,0.0,0.0,0.0,7.0
