game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_win,winner_team
2021_W14_DET_at_DEN,2021,14,2021-12-12,DEN,DET,38,10,1,DEN
2021_W14_JAX_at_TEN,2021,14,2021-12-12,TEN,JAX,20,0,1,TEN
2021_W14_LV_at_KC,2021,14,2021-12-12,KC,LV,48,9,1,KC
2021_W14_NO_at_NYJ,2021,14,2021-12-12,NYJ,NO,9,30,0,NO
2021_W14_NYG_at_LAC,2021,14,2021-12-12,LAC,NYG,37,21,1,LAC
2021_W14_SEA_at_HOU,2021,14,2021-12-12,HOU,SEA,13,33,0,SEA
2021_W14_SF_at_CIN,2021,14,2021-12-12,CIN,SF,23,26,0,SF
2021_W14_LA_at_ARI,2021,14,2021-12-13,ARI,LA,23,30,0,LA
2021_W15_KC_at_LAC,2021,15,2021-12-16,LAC,KC,28,34,0,KC
2021_W15_NE_at_IND,2021,15,2021-12-18,IND,NE,27,17,1,IND
2021_W15_ARI_at_DET,2021,15,2021-12-19,DET,ARI,30,12,1,DET
2021_W15_ATL_at_SF,2021,15,2021-12-19,SF,ATL,31,13,1,SF
2021_W15_CAR_at_BUF,2021,15,2021-12-19,BUF,CAR,31,14,1,BUF
2021_W15_CIN_at_DEN,2021,15,2021-12-19,DEN,CIN,10,15,0,CIN
2021_W15_DAL_at_NYG,2021,15,2021-12-19,NYG,DAL,6,21,0,DAL
2021_W15_GB_at_BAL,2021,15,2021-12-19,BAL,GB,30,31,0,GB
2021_W15_HOU_at_JAX,2021,15,2021-12-19,JAX,HOU,16,30,0,HOU
2021_W15_NO_at_TB,2021,15,2021-12-19,TB,NO,0,9,0,NO
2021_W15_NYJ_at_MIA,2021,15,2021-12-19,MIA,NYJ,31,24,1,MIA
2021_W15_TEN_at_PIT,2021,15,2021-12-19,PIT,TEN,19,13,1,PIT
2021_W15_LV_at_CLE,2021,15,2021-12-20,CLE,LV,14,16,0,LV
2021_W15_MIN_at_CHI,2021,15,2021-12-20,CHI,MIN,9,17,0,MIN
2021_W15_SEA_at_LA,2021,15,2021-12-21,LA,SEA,20,10,1,LA
2021_W15_WAS_at_PHI,2021,15,2021-12-21,PHI,WAS,27,17,1,PHI
2021_W16_SF_at_TEN,2021,16,2021-12-23,TEN,SF,20,17,1,TEN
2021_W16_CLE_at_GB,2021,16,2021-12-25,GB,CLE,24,22,1,GB
2021_W16_IND_at_ARI,2021,16,2021-12-25,ARI,IND,16,22,0,IND
2021_W16_BAL_at_CIN,2021,16,2021-12-26,CIN,BAL,41,21,1,CIN
2021_W16_BUF_at_NE,2021,16,2021-12-26,NE,BUF,21,33,0,BUF
2021_W16_CHI_at_SEA,2021,16,2021-12-26,SEA,CHI,24,25,0,CHI
2021_W16_DEN_at_LV,2021,16,2021-12-26,LV,DEN,17,13,1,LV
2021_W16_DET_at_ATL,2021,16,2021-12-26,ATL,DET,20,16,1,ATL
2021_W16_JAX_at_NYJ,2021,16,2021-12-26,NYJ,JAX,26,21,1,NYJ
2021_W16_LAC_at_HOU,2021,16,2021-12-26,HOU,LAC,41,29,1,HOU
2021_W16_LA_at_MIN,2021,16,2021-12-26,MIN,LA,23,30,0,LA
2021_W16_NYG_at_PHI,2021,16,2021-12-26,PHI,NYG,34,10,1,PHI
2021_W16_PIT_at_KC,2021,16,2021-12-26,KC,PIT,36,10,1,KC
2021_W16_TB_at_CAR,2021,16,2021-12-26,CAR,TB,6,32,0,TB
2021_W16_WAS_at_DAL,2021,16,2021-12-26,DAL,WAS,56,14,1,DAL
2021_W16_MIA_at_NO,2021,16,2021-12-27,NO,MIA,3,20,0,MIA
2021_W17_ARI_at_DAL,2021,17,2022-01-02,DAL,ARI,22,25,0,ARI
2021_W17_ATL_at_BUF,2021,17,2022-01-02,BUF,ATL,29,15,1,BUF
2021_W17_CAR_at_NO,2021,17,2022-01-02,NO,CAR,18,10,1,NO
2021_W17_DEN_at_LAC,2021,17,2022-01-02,LAC,DEN,34,13,1,LAC
2021_W17_DET_at_SEA,2021,17,2022-01-02,SEA,DET,51,29,1,SEA
2021_W17_HOU_at_SF,2021,17,2022-01-02,SF,HOU,23,7,1,SF
2021_W17_JAX_at_NE,2021,17,2022-01-02,NE,JAX,50,10,1,NE
2021_W17_KC_at_CIN,2021,17,2022-01-02,CIN,KC,34,31,1,CIN
2021_W17_LA_at_BAL,2021,17,2022-01-02,BAL,LA,19,20,0,LA
2021_W17_LV_at_IND,2021,17,2022-01-02,IND,LV,20,23,0,LV
2021_W17_MIA_at_TEN,2021,17,2022-01-02,TEN,MIA,34,3,1,TEN
2021_W17_MIN_at_GB,2021,17,2022-01-02,GB,MIN,37,10,1,GB
2021_W17_NYG_at_CHI,2021,17,2022-01-02,CHI,NYG,29,3,1,CHI
2021_W17_PHI_at_WAS,2021,17,2022-01-02,WAS,PHI,16,20,0,PHI
2021_W17_TB_at_NYJ,2021,17,2022-01-02,NYJ,TB,24,28,0,TB
2021_W17_CLE_at_PIT,2021,17,2022-01-03,PIT,CLE,26,14,1,PIT
2021_W18_DAL_at_PHI,2021,18,2022-01-08,PHI,DAL,26,51,0,DAL
2021_W18_KC_at_DEN,2021,18,2022-01-08,DEN,KC,24,28,0,KC
2021_W18_CAR_at_TB,2021,18,2022-01-09,TB,CAR,41,17,1,TB
2021_W18_CHI_at_MIN,2021,18,2022-01-09,MIN,CHI,31,17,1,MIN
2021_W18_CIN_at_CLE,2021,18,2022-01-09,CLE,CIN,21,16,1,CLE
2021_W18_GB_at_DET,2021,18,2022-01-09,DET,GB,37,30,1,DET
2021_W18_IND_at_JAX,2021,18,2022-01-09,JAX,IND,26,11,1,JAX
2021_W18_LAC_at_LV,2021,18,2022-01-09,LV,LAC,35,32,1,LV
2021_W18_NE_at_MIA,2021,18,2022-01-09,MIA,NE,33,24,1,MIA
2021_W18_NO_at_ATL,2021,18,2022-01-09,ATL,NO,20,30,0,NO
2021_W18_NYJ_at_BUF,2021,18,2022-01-09,BUF,NYJ,27,10,1,BUF
2021_W18_PIT_at_BAL,2021,18,2022-01-09,BAL,PIT,13,16,0,PIT
2021_W18_SEA_at_ARI,2021,18,2022-01-09,ARI,SEA,30,38,0,SEA
2021_W18_SF_at_LA,2021,18,2022-01-09,LA,SF,24,27,0,SF
2021_W18_TEN_at_HOU,2021,18,2022-01-09,HOU,TEN,25,28,0,TEN
2021_W18_WAS_at_NYG,2021,18,2022-01-09,NYG,WAS,7,22,0,WAS
2022_W01_BUF_at_LA,2022,1,2022-09-08,LA,BUF,10,31,0,BUF
2022_W01_BAL_at_NYJ,2022,1,2022-09-11,NYJ,BAL,9,24,0,BAL
2022_W01_CLE_at_CAR,2022,1,2022-09-11,CAR,CLE,24,26,0,CLE
2022_W01_GB_at_MIN,2022,1,2022-09-11,MIN,GB,23,7,1,MIN
2022_W01_IND_at_HOU,2022,1,2022-09-11,HOU,IND,20,20,0,IND
2022_W01_JAX_at_WAS,2022,1,2022-09-11,WAS,JAX,28,22,1,WAS
2022_W01_KC_at_ARI,2022,1,2022-09-11,ARI,KC,21,44,0,KC
2022_W01_LV_at_LAC,2022,1,2022-09-11,LAC,LV,24,19,1,LAC
2022_W01_NE_at_MIA,2022,1,2022-09-11,MIA,NE,20,7,1,MIA
2022_W01_NO_at_ATL,2022,1,2022-09-11,ATL,NO,26,27,0,NO
2022_W01_NYG_at_TEN,2022,1,2022-09-11,TEN,NYG,20,21,0,NYG
2022_W01_PHI_at_DET,2022,1,2022-09-11,DET,PHI,35,38,0,PHI
2022_W01_PIT_at_CIN,2022,1,2022-09-11,CIN,PIT,20,23,0,PIT
2022_W01_SF_at_CHI,2022,1,2022-09-11,CHI,SF,19,10,1,CHI
2022_W01_TB_at_DAL,2022,1,2022-09-11,DAL,TB,3,19,0,TB
2022_W01_DEN_at_SEA,2022,1,2022-09-12,SEA,DEN,17,16,1,SEA
2022_W02_LAC_at_KC,2022,2,2022-09-15,KC,LAC,27,24,1,KC
2022_W02_ARI_at_LV,2022,2,2022-09-18,LV,ARI,23,29,0,ARI
2022_W02_ATL_at_LA,2022,2,2022-09-18,LA,ATL,31,27,1,LA
2022_W02_CAR_at_NYG,2022,2,2022-09-18,NYG,CAR,19,16,1,NYG
2022_W02_CHI_at_GB,2022,2,2022-09-18,GB,CHI,27,10,1,GB
2022_W02_CIN_at_DAL,2022,2,2022-09-18,DAL,CIN,20,17,1,DAL
2022_W02_HOU_at_DEN,2022,2,2022-09-18,DEN,HOU,16,9,1,DEN
2022_W02_IND_at_JAX,2022,2,2022-09-18,JAX,IND,24,0,1,JAX
2022_W02_MIA_at_BAL,2022,2,2022-09-18,BAL,MIA,38,42,0,MIA
2022_W02_NE_at_PIT,2022,2,2022-09-18,PIT,NE,14,17,0,NE
2022_W02_NYJ_at_CLE,2022,2,2022-09-18,CLE,NYJ,30,31,0,NYJ
2022_W02_SEA_at_SF,2022,2,2022-09-18,SF,SEA,27,7,1,SF
2022_W02_TB_at_NO,2022,2,2022-09-18,NO,TB,10,20,0,TB
2022_W02_WAS_at_DET,2022,2,2022-09-18,DET,WAS,36,27,1,DET
2022_W02_MIN_at_PHI,2022,2,2022-09-19,PHI,MIN,24,7,1,PHI
2022_W02_TEN_at_BUF,2022,2,2022-09-19,BUF,TEN,41,7,1,BUF
2022_W03_PIT_at_CLE,2022,3,2022-09-22,CLE,PIT,29,17,1,CLE
2022_W03_ATL_at_SEA,2022,3,2022-09-25,SEA,ATL,23,27,0,ATL
2022_W03_BAL_at_NE,2022,3,2022-09-25,NE,BAL,26,37,0,BAL
2022_W03_BUF_at_MIA,2022,3,2022-09-25,MIA,BUF,21,19,1,MIA
2022_W03_CIN_at_NYJ,2022,3,2022-09-25,NYJ,CIN,12,27,0,CIN
2022_W03_DET_at_MIN,2022,3,2022-09-25,MIN,DET,28,24,1,MIN
2022_W03_GB_at_TB,2022,3,2022-09-25,TB,GB,12,14,0,GB
2022_W03_HOU_at_CHI,2022,3,2022-09-25,CHI,HOU,23,20,1,CHI
2022_W03_JAX_at_LAC,2022,3,2022-09-25,LAC,JAX,10,38,0,JAX
2022_W03_KC_at_IND,2022,3,2022-09-25,IND,KC,20,17,1,IND
2022_W03_LA_at_ARI,2022,3,2022-09-25,ARI,LA,12,20,0,LA
2022_W03_LV_at_TEN,2022,3,2022-09-25,TEN,LV,24,22,1,TEN
2022_W03_NO_at_CAR,2022,3,2022-09-25,CAR,NO,22,14,1,CAR
2022_W03_PHI_at_WAS,2022,3,2022-09-25,WAS,PHI,8,24,0,PHI
2022_W03_SF_at_DEN,2022,3,2022-09-25,DEN,SF,11,10,1,DEN
2022_W03_DAL_at_NYG,2022,3,2022-09-26,NYG,DAL,16,23,0,DAL
2022_W04_MIA_at_CIN,2022,4,2022-09-29,CIN,MIA,27,15,1,CIN
2022_W04_ARI_at_CAR,2022,4,2022-10-02,CAR,ARI,16,26,0,ARI
2022_W04_BUF_at_BAL,2022,4,2022-10-02,BAL,BUF,20,23,0,BUF
2022_W04_CHI_at_NYG,2022,4,2022-10-02,NYG,CHI,20,12,1,NYG
2022_W04_CLE_at_ATL,2022,4,2022-10-02,ATL,CLE,23,20,1,ATL
2022_W04_DEN_at_LV,2022,4,2022-10-02,LV,DEN,32,23,1,LV
2022_W04_JAX_at_PHI,2022,4,2022-10-02,PHI,JAX,29,21,1,PHI
2022_W04_KC_at_TB,2022,4,2022-10-02,TB,KC,31,41,0,KC
2022_W04_LAC_at_HOU,2022,4,2022-10-02,HOU,LAC,24,34,0,LAC
2022_W04_MIN_at_NO,2022,4,2022-10-02,NO,MIN,25,28,0,MIN
2022_W04_NE_at_GB,2022,4,2022-10-02,GB,NE,27,24,1,GB
2022_W04_NYJ_at_PIT,2022,4,2022-10-02,PIT,NYJ,20,24,0,NYJ
2022_W04_SEA_at_DET,2022,4,2022-10-02,DET,SEA,45,48,0,SEA
2022_W04_TEN_at_IND,2022,4,2022-10-02,IND,TEN,17,24,0,TEN
2022_W04_WAS_at_DAL,2022,4,2022-10-02,DAL,WAS,25,10,1,DAL
2022_W04_LA_at_SF,2022,4,2022-10-03,SF,LA,24,9,1,SF
2022_W05_IND_at_DEN,2022,5,2022-10-06,DEN,IND,9,12,0,IND
2022_W05_ATL_at_TB,2022,5,2022-10-09,TB,ATL,21,15,1,TB
2022_W05_CHI_at_MIN,2022,5,2022-10-09,MIN,CHI,29,22,1,MIN
2022_W05_CIN_at_BAL,2022,5,2022-10-09,BAL,CIN,19,17,1,BAL
2022_W05_DAL_at_LA,2022,5,2022-10-09,LA,DAL,10,22,0,DAL
2022_W05_DET_at_NE,2022,5,2022-10-09,NE,DET,29,0,1,NE
2022_W05_HOU_at_JAX,2022,5,2022-10-09,JAX,HOU,6,13,0,HOU
2022_W05_LAC_at_CLE,2022,5,2022-10-09,CLE,LAC,28,30,0,LAC
2022_W05_MIA_at_NYJ,2022,5,2022-10-09,NYJ,MIA,40,17,1,NYJ
2022_W05_NYG_at_GB,2022,5,2022-10-09,GB,NYG,22,27,0,NYG
2022_W05_PHI_at_ARI,2022,5,2022-10-09,ARI,PHI,17,20,0,PHI
2022_W05_PIT_at_BUF,2022,5,2022-10-09,BUF,PIT,38,3,1,BUF
2022_W05_SEA_at_NO,2022,5,2022-10-09,NO,SEA,39,32,1,NO
2022_W05_SF_at_CAR,2022,5,2022-10-09,CAR,SF,15,37,0,SF
2022_W05_TEN_at_WAS,2022,5,2022-10-09,WAS,TEN,17,21,0,TEN
2022_W05_LV_at_KC,2022,5,2022-10-10,KC,LV,30,29,1,KC
2022_W06_WAS_at_CHI,2022,6,2022-10-13,CHI,WAS,7,12,0,WAS
2022_W06_ARI_at_SEA,2022,6,2022-10-16,SEA,ARI,19,9,1,SEA
2022_W06_BAL_at_NYG,2022,6,2022-10-16,NYG,BAL,24,20,1,NYG
2022_W06_BUF_at_KC,2022,6,2022-10-16,KC,BUF,20,24,0,BUF
2022_W06_CAR_at_LA,2022,6,2022-10-16,LA,CAR,24,10,1,LA
2022_W06_CIN_at_NO,2022,6,2022-10-16,NO,CIN,26,30,0,CIN
2022_W06_DAL_at_PHI,2022,6,2022-10-16,PHI,DAL,26,17,1,PHI
2022_W06_JAX_at_IND,2022,6,2022-10-16,IND,JAX,34,27,1,IND
2022_W06_MIN_at_MIA,2022,6,2022-10-16,MIA,MIN,16,24,0,MIN
2022_W06_NE_at_CLE,2022,6,2022-10-16,CLE,NE,15,38,0,NE
2022_W06_NYJ_at_GB,2022,6,2022-10-16,GB,NYJ,10,27,0,NYJ
2022_W06_SF_at_ATL,2022,6,2022-10-16,ATL,SF,28,14,1,ATL
2022_W06_TB_at_PIT,2022,6,2022-10-16,PIT,TB,20,18,1,PIT
2022_W06_DEN_at_LAC,2022,6,2022-10-17,LAC,DEN,19,16,1,LAC
2022_W07_NO_at_ARI,2022,7,2022-10-20,ARI,NO,42,34,1,ARI
2022_W07_ATL_at_CIN,2022,7,2022-10-23,CIN,ATL,35,17,1,CIN
2022_W07_CLE_at_BAL,2022,7,2022-10-23,BAL,CLE,23,20,1,BAL
2022_W07_DET_at_DAL,2022,7,2022-10-23,DAL,DET,24,6,1,DAL
2022_W07_GB_at_WAS,2022,7,2022-10-23,WAS,GB,23,21,1,WAS
2022_W07_HOU_at_LV,2022,7,2022-10-23,LV,HOU,38,20,1,LV
2022_W07_IND_at_TEN,2022,7,2022-10-23,TEN,IND,19,10,1,TEN
2022_W07_KC_at_SF,2022,7,2022-10-23,SF,KC,23,44,0,KC
2022_W07_NYG_at_JAX,2022,7,2022-10-23,JAX,NYG,17,23,0,NYG
2022_W07_NYJ_at_DEN,2022,7,2022-10-23,DEN,NYJ,9,16,0,NYJ
2022_W07_PIT_at_MIA,2022,7,2022-10-23,MIA,PIT,16,10,1,MIA
2022_W07_SEA_at_LAC,2022,7,2022-10-23,LAC,SEA,23,37,0,SEA
2022_W07_TB_at_CAR,2022,7,2022-10-23,CAR,TB,21,3,1,CAR
2022_W07_CHI_at_NE,2022,7,2022-10-24,NE,CHI,14,33,0,CHI
2022_W08_BAL_at_TB,2022,8,2022-10-27,TB,BAL,22,27,0,BAL
2022_W08_ARI_at_MIN,2022,8,2022-10-30,MIN,ARI,34,26,1,MIN
2022_W08_CAR_at_ATL,2022,8,2022-10-30,ATL,CAR,37,34,1,ATL
2022_W08_CHI_at_DAL,2022,8,2022-10-30,DAL,CHI,49,29,1,DAL
2022_W08_DEN_at_JAX,2022,8,2022-10-30,JAX,DEN,17,21,0,DEN
2022_W08_GB_at_BUF,2022,8,2022-10-30,BUF,GB,27,17,1,BUF
2022_W08_LV_at_NO,2022,8,2022-10-30,NO,LV,24,0,1,NO
2022_W08_MIA_at_DET,2022,8,2022-10-30,DET,MIA,27,31,0,MIA
2022_W08_NE_at_NYJ,2022,8,2022-10-30,NYJ,NE,17,22,0,NE
2022_W08_NYG_at_SEA,2022,8,2022-10-30,SEA,NYG,27,13,1,SEA
2022_W08_PIT_at_PHI,2022,8,2022-10-30,PHI,PIT,35,13,1,PHI
2022_W08_SF_at_LA,2022,8,2022-10-30,LA,SF,14,31,0,SF
2022_W08_TEN_at_HOU,2022,8,2022-10-30,HOU,TEN,10,17,0,TEN
2022_W08_WAS_at_IND,2022,8,2022-10-30,IND,WAS,16,17,0,WAS
2022_W08_CIN_at_CLE,2022,8,2022-10-31,CLE,CIN,32,13,1,CLE
2022_W09_PHI_at_HOU,2022,9,2022-11-03,HOU,PHI,17,29,0,PHI
2022_W09_BUF_at_NYJ,2022,9,2022-11-06,NYJ,BUF,20,17,1,NYJ
2022_W09_CAR_at_CIN,2022,9,2022-11-06,CIN,CAR,42,21,1,CIN
2022_W09_GB_at_DET,2022,9,2022-11-06,DET,GB,15,9,1,DET
2022_W09_IND_at_NE,2022,9,2022-11-06,NE,IND,26,3,1,NE
2022_W09_LAC_at_ATL,2022,9,2022-11-06,ATL,LAC,17,20,0,LAC
2022_W09_LA_at_TB,2022,9,2022-11-06,TB,LA,16,13,1,TB
2022_W09_LV_at_JAX,2022,9,2022-11-06,JAX,LV,27,20,1,JAX
2022_W09_MIA_at_CHI,2022,9,2022-11-06,CHI,MIA,32,35,0,MIA
2022_W09_MIN_at_WAS,2022,9,2022-11-06,WAS,MIN,17,20,0,MIN
2022_W09_SEA_at_ARI,2022,9,2022-11-06,ARI,SEA,21,31,0,SEA
2022_W09_TEN_at_KC,2022,9,2022-11-06,KC,TEN,20,17,1,KC
2022_W09_BAL_at_NO,2022,9,2022-11-07,NO,BAL,13,27,0,BAL
2022_W10_ATL_at_CAR,2022,10,2022-11-10,CAR,ATL,25,15,1,CAR
2022_W10_ARI_at_LA,2022,10,2022-11-13,LA,ARI,17,27,0,ARI
2022_W10_CLE_at_MIA,2022,10,2022-11-13,MIA,CLE,39,17,1,MIA
2022_W10_DAL_at_GB,2022,10,2022-11-13,GB,DAL,31,28,1,GB
2022_W10_DEN_at_TEN,2022,10,2022-11-13,TEN,DEN,17,10,1,TEN
2022_W10_DET_at_CHI,2022,10,2022-11-13,CHI,DET,30,31,0,DET
2022_W10_HOU_at_NYG,2022,10,2022-11-13,NYG,HOU,24,16,1,NYG
2022_W10_IND_at_LV,2022,10,2022-11-13,LV,IND,20,25,0,IND
2022_W10_JAX_at_KC,2022,10,2022-11-13,KC,JAX,27,17,1,KC
2022_W10_LAC_at_SF,2022,10,2022-11-13,SF,LAC,22,16,1,SF
2022_W10_MIN_at_BUF,2022,10,2022-11-13,BUF,MIN,30,33,0,MIN
2022_W10_NO_at_PIT,2022,10,2022-11-13,PIT,NO,20,10,1,PIT
2022_W10_SEA_at_TB,2022,10,2022-11-13,TB,SEA,21,16,1,TB
2022_W10_WAS_at_PHI,2022,10,2022-11-14,PHI,WAS,21,32,0,WAS
2022_W11_TEN_at_GB,2022,11,2022-11-17,GB,TEN,17,27,0,TEN
2022_W11_CAR_at_BAL,2022,11,2022-11-20,BAL,CAR,13,3,1,BAL
2022_W11_CHI_at_ATL,2022,11,2022-11-20,ATL,CHI,27,24,1,ATL
2022_W11_CIN_at_PIT,2022,11,2022-11-20,PIT,CIN,30,37,0,CIN
2022_W11_CLE_at_BUF,2022,11,2022-11-20,BUF,CLE,31,23,1,BUF
2022_W11_DAL_at_MIN,2022,11,2022-11-20,MIN,DAL,3,40,0,DAL
2022_W11_DET_at_NYG,2022,11,2022-11-20,NYG,DET,18,31,0,DET
2022_W11_KC_at_LAC,2022,11,2022-11-20,LAC,KC,27,30,0,KC
2022_W11_LA_at_NO,2022,11,2022-11-20,NO,LA,27,20,1,NO
2022_W11_LV_at_DEN,2022,11,2022-11-20,DEN,LV,16,22,0,LV
2022_W11_NYJ_at_NE,2022,11,2022-11-20,NE,NYJ,10,3,1,NE
2022_W11_PHI_at_IND,2022,11,2022-11-20,IND,PHI,16,17,0,PHI
2022_W11_WAS_at_HOU,2022,11,2022-11-20,HOU,WAS,10,23,0,WAS
2022_W11_SF_at_ARI,2022,11,2022-11-21,ARI,SF,10,38,0,SF
2022_W12_BUF_at_DET,2022,12,2022-11-24,DET,BUF,25,28,0,BUF
2022_W12_NE_at_MIN,2022,12,2022-11-24,MIN,NE,33,26,1,MIN
2022_W12_NYG_at_DAL,2022,12,2022-11-24,DAL,NYG,28,20,1,DAL
2022_W12_ATL_at_WAS,2022,12,2022-11-27,WAS,ATL,19,13,1,WAS
2022_W12_BAL_at_JAX,2022,12,2022-11-27,JAX,BAL,28,27,1,JAX
2022_W12_CHI_at_NYJ,2022,12,2022-11-27,NYJ,CHI,31,10,1,NYJ
2022_W12_CIN_at_TEN,2022,12,2022-11-27,TEN,CIN,16,20,0,CIN
2022_W12_DEN_at_CAR,2022,12,2022-11-27,CAR,DEN,23,10,1,CAR
2022_W12_GB_at_PHI,2022,12,2022-11-27,PHI,GB,40,33,1,PHI
2022_W12_HOU_at_MIA,2022,12,2022-11-27,MIA,HOU,30,15,1,MIA
2022_W12_LAC_at_ARI,2022,12,2022-11-27,ARI,LAC,24,25,0,LAC
2022_W12_LA_at_KC,2022,12,2022-11-27,KC,LA,26,10,1,KC
2022_W12_LV_at_SEA,2022,12,2022-11-27,SEA,LV,34,40,0,LV
2022_W12_NO_at_SF,2022,12,2022-11-27,SF,NO,13,0,1,SF
2022_W12_TB_at_CLE,2022,12,2022-11-27,CLE,TB,23,17,1,CLE
2022_W12_PIT_at_IND,2022,12,2022-11-28,IND,PIT,17,24,0,PIT
2022_W13_BUF_at_NE,2022,13,2022-12-01,NE,BUF,10,24,0,BUF
2022_W13_CLE_at_HOU,2022,13,2022-12-04,HOU,CLE,14,27,0,CLE
2022_W13_DEN_at_BAL,2022,13,2022-12-04,BAL,DEN,10,9,1,BAL
2022_W13_GB_at_CHI,2022,13,2022-12-04,CHI,GB,19,28,0,GB
2022_W13_IND_at_DAL,2022,13,2022-12-04,DAL,IND,54,19,1,DAL
2022_W13_JAX_at_DET,2022,13,2022-12-04,DET,JAX,40,14,1,DET
2022_W13_KC_at_CIN,2022,13,2022-12-04,CIN,KC,27,24,1,CIN
2022_W13_LAC_at_LV,2022,13,2022-12-04,LV,LAC,27,20,1,LV
2022_W13_MIA_at_SF,2022,13,2022-12-04,SF,MIA,33,17,1,SF
2022_W13_NYJ_at_MIN,2022,13,2022-12-04,MIN,NYJ,27,22,1,MIN
2022_W13_PIT_at_ATL,2022,13,2022-12-04,ATL,PIT,16,19,0,PIT
2022_W13_SEA_at_LA,2022,13,2022-12-04,LA,SEA,23,27,0,SEA
2022_W13_TEN_at_PHI,2022,13,2022-12-04,PHI,TEN,35,10,1,PHI
2022_W13_WAS_at_NYG,2022,13,2022-12-04,NYG,WAS,20,20,0,WAS
2022_W13_NO_at_TB,2022,13,2022-12-05,TB,NO,17,16,1,TB
2022_W14_LV_at_LA,2022,14,2022-12-08,LA,LV,17,16,1,LA
2022_W14_BAL_at_PIT,2022,14,2022-12-11,PIT,BAL,14,16,0,BAL
2022_W14_CAR_at_SEA,2022,14,2022-12-11,SEA,CAR,24,30,0,CAR
2022_W14_CLE_at_CIN,2022,14,2022-12-11,CIN,CLE,23,10,1,CIN
2022_W14_HOU_at_DAL,2022,14,2022-12-11,DAL,HOU,27,23,1,DAL
2022_W14_JAX_at_TEN,2022,14,2022-12-11,TEN,JAX,22,36,0,JAX
2022_W14_KC_at_DEN,2022,14,2022-12-11,DEN,KC,28,34,0,KC
2022_W14_MIA_at_LAC,2022,14,2022-12-11,LAC,MIA,23,17,1,LAC
2022_W14_MIN_at_DET,2022,14,2022-12-11,DET,MIN,34,23,1,DET
2022_W14_NYJ_at_BUF,2022,14,2022-12-11,BUF,NYJ,20,12,1,BUF
2022_W14_PHI_at_NYG,2022,14,2022-12-11,NYG,PHI,22,48,0,PHI
2022_W14_TB_at_SF,2022,14,2022-12-11,SF,TB,35,7,1,SF
2022_W14_NE_at_ARI,2022,14,2022-12-12,ARI,NE,13,27,0,NE
2022_W15_SF_at_SEA,2022,15,2022-12-15,SEA,SF,13,21,0,SF
2022_W15_BAL_at_CLE,2022,15,2022-12-17,CLE,BAL,13,3,1,CLE
2022_W15_IND_at_MIN,2022,15,2022-12-17,MIN,IND,39,36,1,MIN
2022_W15_MIA_at_BUF,2022,15,2022-12-17,BUF,MIA,32,29,1,BUF
2022_W15_ARI_at_DEN,2022,15,2022-12-18,DEN,ARI,24,15,1,DEN
2022_W15_ATL_at_NO,2022,15,2022-12-18,NO,ATL,21,18,1,NO
2022_W15_CIN_at_TB,2022,15,2022-12-18,TB,CIN,23,34,0,CIN
2022_W15_DAL_at_JAX,2022,15,2022-12-18,JAX,DAL,40,34,1,JAX
2022_W15_DET_at_NYJ,2022,15,2022-12-18,NYJ,DET,17,20,0,DET
2022_W15_KC_at_HOU,2022,15,2022-12-18,HOU,KC,24,30,0,KC
2022_W15_NE_at_LV,2022,15,2022-12-18,LV,NE,30,24,1,LV
2022_W15_NYG_at_WAS,2022,15,2022-12-18,WAS,NYG,12,20,0,NYG
2022_W15_PHI_at_CHI,2022,15,2022-12-18,CHI,PHI,20,25,0,PHI
2022_W15_PIT_at_CAR,2022,15,2022-12-18,CAR,PIT,16,24,0,PIT
2022_W15_TEN_at_LAC,2022,15,2022-12-18,LAC,TEN,17,14,1,LAC
2022_W15_LA_at_GB,2022,15,2022-12-19,GB,LA,24,12,1,GB
2022_W16_JAX_at_NYJ,2022,16,2022-12-22,NYJ,JAX,3,19,0,JAX
2022_W16_ATL_at_BAL,2022,16,2022-12-24,BAL,ATL,17,9,1,BAL
2022_W16_BUF_at_CHI,2022,16,2022-12-24,CHI,BUF,13,35,0,BUF
2022_W16_CIN_at_NE,2022,16,2022-12-24,NE,CIN,18,22,0,CIN
2022_W16_DET_at_CAR,2022,16,2022-12-24,CAR,DET,37,23,1,CAR
2022_W16_HOU_at_TEN,2022,16,2022-12-24,TEN,HOU,14,19,0,HOU
2022_W16_LV_at_PIT,2022,16,2022-12-24,PIT,LV,13,10,1,PIT
2022_W16_NO_at_CLE,2022,16,2022-12-24,CLE,NO,10,17,0,NO
2022_W16_NYG_at_MIN,2022,16,2022-12-24,MIN,NYG,27,24,1,MIN
2022_W16_PHI_at_DAL,2022,16,2022-12-24,DAL,PHI,40,34,1,DAL
2022_W16_SEA_at_KC,2022,16,2022-12-24,KC,SEA,24,10,1,KC
2022_W16_WAS_at_SF,2022,16,2022-12-24,SF,WAS,37,20,1,SF
2022_W16_DEN_at_LA,2022,16,2022-12-25,LA,DEN,51,14,1,LA
2022_W16_GB_at_MIA,2022,16,2022-12-25,MIA,GB,20,26,0,GB
2022_W16_TB_at_ARI,2022,16,2022-12-25,ARI,TB,16,19,0,TB
2022_W16_LAC_at_IND,2022,16,2022-12-26,IND,LAC,3,20,0,LAC
2022_W17_DAL_at_TEN,2022,17,2022-12-29,TEN,DAL,13,27,0,DAL
